_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
7795	313	2016-09-02T19:53:00Z	79.561264	568.0	green	cin19730114T08215395847713140541620762368	1472846131
7801	315	2016-09-03T14:26:00Z	49.156353	666.0	green	cin19730115T05550395925303140234799036160	1472912869
7805	310	2016-09-02T07:00:00Z	47.908466	1429.0	green	cin19730115T13332695952806140541387859712	1472799697
7807	279				green	cin19730115T17130295965982139983551809280	1468146198
7808	311	2016-09-03T15:45:00Z	41.80934	602.0	green	cin19730115T18183195969911140234941646592	1472917619
7810	313				red	cin19730116T04022396004943139983576987392	1468185098
7816	311	2016-09-03T17:08:00Z	26.397724	944.0	green	cin19730116T19481396061693140234834568960	1472922623
7817	346	2016-09-03T10:02:00Z	9.162462	5019.0	yellow	cin19730116T20092996062969140234933253888	1472897112
7819	280	2016-09-02T11:24:00Z	58.439198	721.0	green	cin19730116T23573196076651140541387859712	1472815543
7820	295				green	cin19730117T02083796084517139983585380096	1468190381
7824	320				green	cin19730118T17500696227406139983535023872	1468039171
7832	346	2016-09-02T16:34:00Z	28.410416	1688.0	green	cin19730119T06320096273120140541612369664	1472834120
7837	347	2016-09-02T19:10:00Z	50.324238	1378.0	green	cin19730120T01352596341725140541612369664	1472843480
7847	282	2016-09-02T14:43:00Z	68.32902	504.0	green	cin19730121T21111596498675140541620762368	1472827497
7852	277	2016-09-04T20:09:00Z	58.734894	382.0	green	cin19730122T11505396551453140234826176256	1473019881
7853	282	2016-09-03T13:35:00Z	71.17862	483.0	green	cin19730122T17040596570245140234933253888	1472909785
7854	282	2016-09-04T14:31:00Z	71.837715	479.0	green	cin19730122T21554396587743140234933253888	1472999516
7858	347				yellow	cin19730123T08083596624515139983585380096	1468093140
7862	293	2016-09-03T16:05:00Z	29.707031	1536.0	green	cin19730123T20533496670414140234842961664	1472918789
7864	288	2016-09-03T17:19:00Z	53.639175	19.0	green	cin19730124T01032896685408140234817783552	1472923208
7868	308	2016-09-03T07:57:00Z	38.088413	671.0	green	cin19730124T17193896743978140234799036160	1472889551
7869	316	2016-09-02T17:23:00Z	42.636276	4980.0	green	cin19730124T21022196757341140541645940480	1472837077
7876	282	2016-09-04T13:49:00Z	62.538586	604.0	green	cin19730126T11413496896494140234933253888	1472997053
7877	293	2016-09-03T22:54:00Z	69.55793	656.0	green	cin19730126T12251896899118140234950039296	1472943375
7878	315	2016-09-04T17:59:00Z	56.082794	641.0	green	cin19730126T13074196901661140234834568960	1473012054
7882	295	2016-09-03T10:09:00Z	13.430428	2833.0	yellow	cin19730126T15353996910539140234834568960	1472897410
7884	288	2016-09-02T20:22:00Z	44.345455	22.0	green	cin19730127T03551396954913140541387859712	1472847858
7885	288	2016-09-02T18:42:00Z	52.50288	20.0	green	cin19730127T04532896958408140541629155072	1472841821
7886	285	2016-09-03T08:28:00Z	73.53941	403.0	green	cin19730127T06531596965595140234941646592	1472891394
7888	290	2016-09-02T18:09:00Z	46.19039	21.0	green	cin19730127T12442796986667140541629155072	1472839864
7903	313				red	cin19730129T19055797182357139983568594688	1468093739
7911	347				green	cin19730131T01402197292421139983551809280	1467981732
7916	316	2016-09-03T17:05:00Z	77.659615	416.0	green	cin19730131T19031697354996140234799036160	1472922327
7918	346				green	cin19730131T22420997368129139983585380096	1468091001
7922	288	2016-09-02T06:26:00Z	33.85906	30.0	green	cin19730201T13350297421702140541320750848	1472797641
7925	285	2016-09-02T08:42:00Z	68.67564	431.0	green	cin19730201T20570497448224140541371074304	1472805813
7926	288	2016-09-03T14:59:00Z	30.668201	66.0	green	cin19730201T21540897451648140234842961664	1472914803
7930	315	2016-09-02T10:05:00Z	51.369854	730.0	green	cin19730202T09433797494217140541320750848	1472810806
7932	290	2016-09-02T20:02:00Z	36.231716	78.0	green	cin19730202T16410697519266140541637547776	1472846612
7933	316	2016-09-02T03:07:00Z	69.89462	464.0	green	cin19730202T21162897535788140541396252416	1472785716
7934	315	2016-09-02T15:56:00Z	38.762638	873.0	green	cin19730203T10232497583004140541371074304	1472831849
7935	282	2016-09-03T16:33:00Z	68.20654	505.0	green	cin19730203T12040497589044140234924861184	1472920461
7939	313	2016-09-02T20:35:00Z	65.6843	688.0	green	cin19730203T15283197601311140541396252416	1472848622
7940	294	2016-09-02T02:20:00Z	69.89879	992.0	green	cin19730203T17232997608209140541637547776	1472782952
7948	284	2016-09-04T14:41:00Z	70.170494	427.0	green	cin19730204T23453897717538140234826176256	1473000180
7950	280	2016-09-04T12:42:00Z	38.308342	995.0	green	cin19730205T01355197724151140234933253888	1472993007
7952	292	2016-09-03T19:45:00Z	66.03295	692.0	green	cin19730205T15062397772783140234826176256	1472932069
7953	289				green	cin19730205T22173997798659139983560201984	1467945299
7954	283	2016-09-04T15:50:00Z	64.69881	585.0	green	cin19730206T06183997827519140234834568960	1473004315
7958	284	2016-09-04T19:26:00Z	2.6163814	11452.0	red	cin19730206T22322397885943140234799036160	1473017317
7960	295				green	cin19730206T23092597888165139983535023872	1467961712
7963	312	2016-09-02T11:57:00Z	54.60335	895.0	green	cin19730207T12214897935708140541320750848	1472817521
7967	311	2016-09-04T09:20:00Z			green	cin19730208T03302297990222140234842961664	1472980915
7969	315	2016-09-04T20:01:00Z	20.983332	4868.0	green	cin19730208T14511598031075140234809390848	1473019399
7972	280	2016-09-04T11:18:00Z	41.16285	926.0	yellow	cin19730208T15420198034121140234834568960	1472987939
7974	282	2016-09-03T10:16:00Z	69.79329	493.0	green	cin19730208T16322098037140140234924861184	1472897905
7979	276	2016-09-04T18:03:00Z	60.462296	366.0	green	cin19730209T18111898129478140234809390848	1473012328
7980	285	2016-09-04T12:01:00Z	21.77424	7380.0	yellow	cin19730209T20434898138628140234817783552	1472990622
7981	276	2016-09-04T08:24:00Z			green	cin19730210T00472698153246140234950039296	1472977628
7986	315	2016-09-04T12:34:00Z	69.71474	469.0	green	cin19730211T06211098259670140234933253888	1472992524
7988	282	2016-09-02T12:58:00Z	73.21211	470.0	green	cin19730211T18520398304723140541387859712	1472821171
7989	313	2016-09-02T15:15:00Z	34.98605	1377.0	green	cin19730211T20143498309674140541379467008	1472829379
7991	290	2016-09-02T14:19:00Z	54.77411	19.0	green	cin19730211T22324498317964140541379467008	1472826013
7997	285	2016-09-02T11:18:00Z	29.892029	3966.0	green	cin19730212T22532198405601140541371074304	1472815149
7998	280				green	cin19730213T02321298418732139983551809280	1467993809
7999	285	2016-09-03T17:01:00Z	3.5486393	8341.0	red	cin19730213T02335498418834140234834568960	1472922131
8000	315	2016-09-02T10:06:00Z	51.134922	732.0	green	cin19730213T02403998419239140541320750848	1472810904
8001	280	2016-09-03T20:48:00Z	4.325065	8813.0	red	cin19730213T02460998419569140234834568960	1472935797
8004	282				red	cin19730213T14550798463307139983560201984	1468108585
8005	285	2016-09-02T16:44:00Z	69.71373	425.0	green	cin19730213T15094398464183140541396252416	1472834713
8006	308	2016-09-03T15:27:00Z	47.55539	529.0	green	cin19730213T22225498490174140234826176256	1472916649
8011	315	2016-09-02T04:53:00Z	59.38686	548.0	green	cin19730214T19044398564683140541320750848	1472792038
8013	285	2016-09-03T11:02:00Z	6.206584	4769.0	yellow	cin19730214T19183498565514140234933253888	1472900690
8019	292	2016-09-04T00:51:00Z	57.477737	795.0	green	cin19730216T18092498734164140234933253888	1472950391
8020	315	2016-09-04T19:19:00Z	66.85957	487.0	green	cin19730216T23590298755142140234941646592	1473016852
8026	313				green	cin19730218T00453998844339139983602165504	1468102186
8029	288	2016-09-03T23:04:00Z	58.681175	18.0	green	cin19730218T10172298878642140234950039296	1472943930
8033	313	2016-09-04T18:44:00Z	45.395863	1053.0	green	cin19730218T13511698891476140234924861184	1473014738
8037	346	2016-09-03T17:17:00Z	13.325529	3451.0	green	cin19730218T16314998901109140234941646592	1472923112
8041	346	2016-09-02T11:45:00Z	34.165344	2388.0	green	cin19730219T02431398937793140541637547776	1472816830
8042	283	2016-09-02T10:17:00Z	69.88203	500.0	green	cin19730219T02431998937799140541371074304	1472811496
8043	312	2016-09-02T19:29:00Z	4.4064307	10388.0	red	cin19730219T05441398948653140541637547776	1472844662
8055	282	2016-09-04T08:59:00Z	75.8702	453.0	green	cin19730221T08550099132900140234799036160	1472979661
8056	280	2016-09-02T09:18:00Z	35.52019	1158.0	green	cin19730221T12340099146040140541620762368	1472807986
8062	308	2016-09-03T14:29:00Z	21.74313	1157.0	red	cin19730222T11505299229852140234834568960	1472913158
8063	276	2016-09-03T18:04:00Z	60.794506	364.0	green	cin19730222T16121699245536140234817783552	1472925947
8067	276	2016-09-03T20:37:00Z			red	cin19730223T04441499290654140234799036160	1472935147
8071	283	2016-09-03T15:31:00Z	58.61132	1203.0	green	cin19730223T21532299352402140234842961664	1472916746
8072	277	2016-09-04T17:11:00Z	49.648956	452.0	green	cin19730223T21573299352652140234799036160	1473009158
8073	311	2016-09-04T13:32:00Z	3.2091694	7765.0	yellow	cin19730224T01294099365380140234950039296	1472996113
8074	277	2016-09-03T12:47:00Z	57.30537	391.0	green	cin19730224T04194599375585140234933253888	1472906971
8077	283	2016-09-03T12:04:00Z	76.000145	458.0	green	cin19730224T15491199416951140234834568960	1472904344
8079	282	2016-09-03T05:35:00Z	65.84138	522.0	green	cin19730224T17201199422411140234809390848	1472881029
8089	346	2016-09-03T14:33:00Z	69.11962	669.0	green	cin19730225T20415999520919140234834568960	1472913257
8092	282	2016-09-02T02:00:00Z	71.15776	483.0	green	cin19730226T11021099572530140541629155072	1472781727
8093	292	2016-09-03T07:15:00Z	14.392063	3175.0	green	cin19730226T15491199589751140234933253888	1472887042
8095	293	2016-09-03T08:42:00Z	59.56919	766.0	green	cin19730226T20014799604907140234809390848	1472892287
8096	291				green	cin19730226T20201799606017139983535023872	1468168003
8097	285	2016-09-02T11:29:00Z	31.386261	5661.0	red	cin19730226T20302099606620140541620762368	1472815840
8098	296	2016-09-03T15:42:00Z	39.791054	653.0	green	cin19730226T22550399615303140234834568960	1472917419
8099	312	2016-09-02T08:09:00Z	30.239317	1707.0	green	cin19730227T01424199625361140541371074304	1472803838
8108	283	2016-09-04T22:26:00Z			green	cin19730228T10114399742303140234950039296	1473028092
8110	310	2016-09-02T12:37:00Z	78.600685	871.0	green	cin19730228T14423799758557140541620762368	1472819899
8111	312	2016-09-03T17:36:00Z	6.4652543	7080.0	yellow	cin19730301T05115099810710140234924861184	1472924282
8123	293	2016-09-03T19:17:00Z	63.741486	716.0	green	cin19730302T12564799925007140234809390848	1472930335
8128	292	2016-09-03T19:29:00Z	65.74792	695.0	green	cin19730302T18192699944366140234933253888	1472931113
8129	284	2016-09-03T08:02:00Z	75.094734	399.0	green	cin19730302T19084299947322140234834568960	1472889834
8132	277	2016-09-04T10:08:00Z			green	cin19730303T05283899984518140234924861184	1472983810
8138	316	2016-09-02T07:45:00Z	63.54137	511.0	green	cin19730303T145854100018734140541320750848	1472802361
8139	316	2016-09-03T14:40:00Z	59.26388	547.0	green	cin19730303T190328100033408140234924861184	1472913641
8141	288	2016-09-02T15:18:00Z	37.58169	28.0	green	cin19730304T045057100068657140541387859712	1472829577
8142	313	2016-09-02T12:44:00Z	10.878863	4154.0	red	cin19730304T065331100076011140541387859712	1472820288
8148	288	2016-09-03T16:32:00Z	39.57197	28.0	green	cin19730305T170517100199117140234842961664	1472920360
8152	283	2016-09-02T08:12:00Z	74.99538	465.0	green	cin19730306T092245100257765140541637547776	1472804037
8153	292	2016-09-03T13:25:00Z	23.007462	3229.0	green	cin19730306T095256100259576140234924861184	1472909198
8155	320				green	cin19730306T165524100284924139983560201984	1468087382
8163	347	2016-09-02T20:05:00Z	50.766327	1366.0	green	cin19730308T160029100454429140541637547776	1472846805
8165	285	2016-09-04T08:32:00Z			green	cin19730308T201142100469502140234809390848	1472978115
8168	319				green	cin19730309T071201100509121139983535023872	1468182577
8171	313				green	cin19730309T131232100530752139982983395072	1468131241
8172	282	2016-09-03T10:19:00Z	59.563663	632.0	green	cin19730309T181137100548697140234924861184	1472898002
8174	347	2016-09-02T16:57:00Z	44.786766	1599.0	green	cin19730310T012904100574944140541620762368	1472835503
8176	296	2016-09-03T19:01:00Z	23.546034	1097.0	green	cin19730310T083957100600797140234842961664	1472929363
8178	282	2016-09-03T17:19:00Z	73.88882	466.0	green	cin19730310T165816100630696140234809390848	1472923297
8180	282	2016-09-04T00:05:00Z	77.06099	446.0	green	cin19730311T001154100656714140234924861184	1472947649
8183	347	2016-09-02T12:40:00Z	22.43154	3092.0	green	cin19730311T032206100668126140541645940480	1472820091
8185	346	2016-09-03T10:40:00Z	4.3769016	10519.0	red	cin19730311T095940100691980140234933253888	1472899317
8192	276	2016-09-02T03:40:00Z	58.698143	377.0	green	cin19730312T112900100783740140541320750848	1472787761
8194	290				green	cin19730312T160459100800299139983535023872	1468120324
8195	282	2016-09-04T00:25:00Z			green	cin19730312T190831100811311140234933253888	1472948823
8212	283	2016-09-02T10:09:00Z	73.23456	477.0	green	cin19730315T075408101030048140541371074304	1472811100
8215	288	2016-09-02T13:01:00Z	32.494907	130.0	green	cin19730316T002844101089724140541645940480	1472821370
8216	312	2016-09-03T07:06:00Z	57.420383	950.0	green	cin19730316T020913101095753140234933253888	1472886469
8217	284	2016-09-03T08:21:00Z	76.241714	393.0	green	cin19730316T021348101096028140234834568960	1472890998
8218	293	2016-09-03T19:43:00Z	68.30838	668.0	green	cin19730316T044648101105208140234924861184	1472931886
8221	285	2016-09-03T21:47:00Z	2.1187687	13970.0	red	cin19730317T033707101187427140234842961664	1472939328
8232	316	2016-09-02T10:08:00Z	48.53017	728.0	green	cin19730318T233335101345615140541379467008	1472811002
8239	346	2016-09-03T11:00:00Z	54.421776	845.0	green	cin19730319T182453101413493140234834568960	1472900494
8241	312	2016-09-03T10:50:00Z	39.768898	1151.0	green	cin19730320T034852101447332140234842961664	1472899907
8244	277	2016-09-03T18:54:00Z			red	cin19730320T102638101471198140234933253888	1472928971
8246	278				green	cin19730321T053321101540001139983551809280	1467947537
8250	278				green	cin19730322T050225101624545139983551809280	1467956535
8251	291				yellow	cin19730322T051110101625070139983585380096	1468170672
8255	294	2016-09-02T14:20:00Z	69.61807	996.0	green	cin19730322T145341101660021140541387859712	1472826113
8256	315	2016-09-04T14:37:00Z	71.65191	454.0	green	cin19730322T164811101666891140234834568960	1472999888
8259	290	2016-09-02T19:39:00Z	33.860455	31.0	green	cin19730323T004105101695265140541637547776	1472845246
8260	292	2016-09-04T13:11:00Z	38.783867	4478.0	green	cin19730323T024852101702932140234924861184	1472994780
8261	283	2016-09-04T17:48:00Z	66.4897	672.0	green	cin19730323T033522101705722140234799036160	1473011372
8267	283	2016-09-03T08:31:00Z	55.004406	895.0	green	cin19730323T215046101771446140234799036160	1472891490
8269	277	2016-09-03T17:12:00Z	19.706596	1137.0	green	cin19730324T055318101800398140234950039296	1472922818
8271	295				green	cin19730324T073529101806529139983585380096	1468027277
8276	346	2016-09-02T13:13:00Z	27.655172	9349.0	green	cin19730325T072601101892361140541629155072	1472822064
8277	292	2016-09-04T15:07:00Z	65.27111	701.0	green	cin19730325T082501101895901140234933253888	1473001736
8278	276	2016-09-04T08:23:00Z	26.629602	831.0	green	cin19730325T104458101904298140234826176256	1472977535
8281	292	2016-09-04T10:21:00Z	41.65433	1097.0	green	cin19730325T165947101926787140234809390848	1472984578
8285	292	2016-09-03T12:02:00Z	11.249335	4062.0	green	cin19730326T093447101986487140234842961664	1472904245
8289	280	2016-09-03T07:44:00Z	12.355527	3085.0	yellow	cin19730326T203502102026102140234941646592	1472888779
8293	295	2016-09-02T07:27:00Z	36.904366	1031.0	green	cin19730327T034316102051796140541645940480	1472801371
8297	312	2016-09-02T14:48:00Z	58.750366	848.0	green	cin19730327T194352102109432140541396252416	1472827792
8298	346	2016-09-03T20:00:00Z	46.807697	1397.0	green	cin19730327T213631102116191140234834568960	1472932938
8299	283	2016-09-04T08:48:00Z	75.308655	462.0	green	cin19730328T021416102132856140234834568960	1472978992
8302	316	2016-09-03T21:18:00Z			red	cin19730328T105816102164296140234941646592	1472937589
8303	315	2016-09-04T17:19:00Z	51.812363	680.0	green	cin19730328T131658102172618140234941646592	1473009636
8311	315	2016-09-02T18:16:00Z	57.276627	573.0	green	cin19730330T005441102300881140541387859712	1472840259
8313	315	2016-09-03T03:15:00Z			yellow	cin19730330T023928102307168140234834568960	1472872615
8315	284	2016-09-03T09:39:00Z	5.8532524	5119.0	yellow	cin19730330T092431102331471140234941646592	1472895728
8318	312	2016-09-02T12:30:00Z	73.637474	623.0	green	cin19730330T165017102358217140541612369664	1472819501
